state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_AZ;enrollmetric;pp_stloc_raw_AZ;pp_fed_raw_AZ;pp_total_raw_AZ;schoolstloc_raw_AZ;schoolfed_raw_AZ;schooltot_raw_AZ;countenroll;noaudit;nositecen;adfinvars;distflex;ppperfed_raw_AZ;ppperstloc_raw_AZ;ppnonperfed_raw_AZ;ppnonperstloc_raw_AZ;pppersonnel_raw_AZ;ppnonpersonnel_raw_AZ;flag_NERDS
AZ;2018-2019;4205;4849;Flagstaff Montessori, L.L.C.;Montessori Charter School of Flagstaff - Campus;0400020;040002001179;180; KG-08;3;180;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4192;4811;Flagstaff Unified District;Charles W Sechrist Elementary School;0402860;040286000222;447; PK-05;2;447;October Count Day;8755,803374;680,1472923;9435,950666;3913844,108;304025,8397;4217869,948;1;1;1;1;0;599,4098664;7185,085434;80,73742587;1570,71794;7784,4953;1651,455366;0
AZ;2018-2019;4192;4820;Flagstaff Unified District;Coconino High School;0402860;040286000212;1398; 09-12;4;1398;October Count Day;9188,012426;630,0598587;9818,072285;12844841,37;880823,6825;13725665,05;1;1;1;1;0;552,8588909;7482,486926;77,20096784;1705,5255;8035,345817;1782,726467;0
AZ;2018-2019;4192;4807;Flagstaff Unified District;Eva Marshall Elementary School;0402860;040286000220;492; PK-06;2;492;October Count Day;8923,524764;1243,148839;10166,6736;4390374,184;611629,2288;5002003,413;1;1;1;1;0;1122,24452;7451,068327;120,9043191;1472,456437;8573,312847;1593,360756;0
AZ;2018-2019;4192;4819;Flagstaff Unified District;Flagstaff High School;0402860;040286000215;1662; 09-12;4;1662;October Count Day;8428,792828;500,7169231;8929,509751;14008653,68;832191,5262;14840845,21;1;1;1;1;0;426,7470861;6507,590272;73,96983702;1921,202556;6934,337358;1995,172393;0
AZ;2018-2019;4192;4812;Flagstaff Unified District;John Q Thomas Elementary School;0402860;040286000225;413; PK-05;2;413;October Count Day;10014,91368;967,6015934;10982,51527;4136159,348;399619,4581;4535778,806;1;1;1;1;0;792,9497706;8466,163527;174,6518228;1548,750149;9259,113297;1723,401971;0
AZ;2018-2019;4192;4814;Flagstaff Unified District;Leupp Public School;0402860;040286000219;177; PK-05;2;177;October Count Day;11258,70898;1742,653985;13001,36296;1992791,489;308449,7554;2301241,245;1;1;1;1;0;1524,372213;9071,688875;218,2817727;2187,020103;10596,06109;2405,301876;0
AZ;2018-2019;4192;4806;Flagstaff Unified District;Lura Kinsey Elementary School;0402860;040286000218;391; PK-05;2;391;October Count Day;9886,098041;1479,564026;11365,66207;3865464,334;578509,5343;4443973,868;1;1;1;1;0;1327,415496;8217,172;152,1485305;1668,92604;9544,587496;1821,074571;0
AZ;2018-2019;4192;4804;Flagstaff Unified District;Manuel DeMiguel Elementary School;0402860;040286001463;630; PK-05;2;630;October Count Day;8215,904737;739,5818848;8955,486622;5176019,984;465936,5874;5641956,572;1;1;1;1;0;651,5715705;6685,691436;88,01031429;1530,213301;7337,263007;1618,223615;0
AZ;2018-2019;4192;4817;Flagstaff Unified District;Mount Elden Middle School;0402860;040286000214;862; 06-08;3;862;October Count Day;8909,078757;449,240835;9358,319592;7679625,889;387245,5997;8066871,489;1;1;1;1;0;372,2448122;7149,278865;76,99602272;1759,799892;7521,523678;1836,795915;0
AZ;2018-2019;4192;230656;Flagstaff Unified District;Northern Arizona Distance Learning;0402860;040286003506;42; 07-12;4;42;October Count Day;2838,474982;272,2130224;3110,688004;119215,9492;11432,94694;130648,8962;1;1;1;1;0;199,5615333;1823,686347;72,65148903;1014,788634;2023,247881;1087,440123;1
AZ;2018-2019;4192;90191;Flagstaff Unified District;Sinagua Middle School;0402860;040286002961;1132; 06-08;3;1132;October Count Day;8622,260627;598,1605906;9220,421218;9760399,03;677117,7886;10437516,82;1;1;1;1;0;513,1486244;6743,610692;85,01196625;1878,649935;7256,759316;1963,661902;0
AZ;2018-2019;4192;4805;Flagstaff Unified District;Sturgeon Cromer Elementary School;0402860;040286001364;517; PK-05;2;517;October Count Day;8329,939188;853,7304014;9183,66959;4306578,56;441378,6175;4747957,178;1;1;1;1;0;740,9812188;6807,583908;112,7491826;1522,35528;7548,565127;1635,104463;0
AZ;2018-2019;4192;4803;Flagstaff Unified District;Summit High School;0402860;040286001158;128; 07-12;4;128;October Count Day;13755,88239;727,1915028;14483,07389;1760752,946;93080,51236;1853833,458;1;1;1;1;0;640,1848575;11667,01785;87,00664536;2088,864535;12307,20271;2175,87118;0
AZ;2018-2019;4192;4815;Flagstaff Unified District;Thomas M Knoles Elementary School;0402860;040286001363;586; PK-05;2;586;October Count Day;7975,702324;899,7965508;8875,498874;4673761,562;527280,7788;5201042,34;1;1;1;1;0;820,721792;6532,610057;79,07475885;1443,092266;7353,331849;1522,167025;0
AZ;2018-2019;4192;4808;Flagstaff Unified District;W F Killip Elementary School;0402860;040286000217;387; PK-05;2;387;October Count Day;10233,78292;1738,973537;11972,75646;3960473,989;672982,7587;4633456,748;1;1;1;1;0;1502,884483;8723,323026;236,0890542;1510,459892;10226,20751;1746,548946;0
AZ;2018-2019;4192;79665;Flagstaff Unified District;Weitzel's Puente de Hozho Bilingual Magnet School;0402860;040286002097;376; PK-05;2;376;October Count Day;10211,46539;724,3210462;10935,78643;3839510,986;272344,7134;4111855,699;1;1;1;1;0;428,4626867;8502,139523;295,8583596;1709,325865;8930,602209;2005,184224;0
AZ;2018-2019;4300;5466;Florence Crittenton Services of Arizona, Inc.;Girls Leadership Academy of Arizona;0400144;040014401717;131; 09-12;4;131;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4437;88400;Florence Unified School District;Anthem Elementary School;0402920;040292002637;874; PK-09;3;874;October Count Day;4932,398213;335,3752205;5267,773433;4310916,038;293117,9428;4604033,981;1;1;1;1;0;221,8511491;4694,168108;113,5240715;238,2301052;4916,019257;351,7541767;1
AZ;2018-2019;4437;89587;Florence Unified School District;Circle Cross K8 STEM Academy;0402920;040292002862;790; KG-08;3;790;October Count Day;4485,167437;428,8445159;4914,011953;3543282,275;338787,1676;3882069,443;1;1;1;1;0;339,8004784;4178,848225;89,04403753;306,3192115;4518,648704;395,363249;1
AZ;2018-2019;4437;85853;Florence Unified School District;Copper Basin;0402920;040292002436;684; PK-08;3;684;October Count Day;4873,660083;270,872157;5144,53224;3333583,496;185276,5554;3518860,052;1;1;1;1;0;218,992288;4558,52407;51,87986903;315,1360126;4777,516358;367,0158817;1
AZ;2018-2019;4437;5897;Florence Unified School District;Florence High School;0402920;040292000228;785; 07-12;4;785;October Count Day;6303,221686;469,3561898;6772,577875;4948029,023;368444,609;5316473,632;1;1;1;1;0;342,6560736;5645,62463;126,7001162;657,5970551;5988,280704;784,2971713;0
AZ;2018-2019;4437;5895;Florence Unified School District;Florence K-8;0402920;040292000227;720; PK-08;3;720;October Count Day;4644,539823;295,278585;4939,818408;3344068,672;212600,5812;3556669,254;1;1;1;1;0;234,8424888;4365,777636;60,43609623;278,762187;4600,620124;339,1982832;1
AZ;2018-2019;4437;90781;Florence Unified School District;Florence Virtual Academy;0402920;040292003195;29; KG-12;4;29;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4437;89858;Florence Unified School District;Magma Ranch K8 School;0402920;040292002893;676; PK-08;3;676;October Count Day;4442,087263;452,1278084;4894,215071;3002850,989;305638,3985;3308489,388;1;1;1;1;0;384,2422155;4203,968063;67,88559286;238,1191998;4588,210278;306,0047927;1
AZ;2018-2019;4437;92280;Florence Unified School District;Mountain Vista Academy;0402920;040292003389;231; PK-12;4;231;October Count Day;8369,230259;784,5699378;9153,800197;1933292,19;181235,6556;2114527,846;1;1;1;1;0;429,7416447;7602,552562;354,8282931;766,6776977;8032,294206;1121,505991;0
AZ;2018-2019;4437;90309;Florence Unified School District;Poston Butte High School;0402920;040292002972;1454; 07-12;4;1454;October Count Day;5203,093511;296,6721993;5499,76571;7565297,965;431361,3778;7996659,343;1;1;1;1;0;268,1457079;4729,644951;28,5264914;473,4485597;4997,790659;501,9750511;1
AZ;2018-2019;4437;89907;Florence Unified School District;San Tan Foothills High School;0402920;040292002896;772; 07-12;4;772;October Count Day;6089,208568;239,1171751;6328,325743;4700869,014;184598,4592;4885467,473;1;1;1;1;0;141,1075783;5509,212573;98,00959675;579,9959943;5650,320152;678,005591;0
AZ;2018-2019;4437;80440;Florence Unified School District;San Tan Heights Elementary;0402920;040292003079;724; PK-08;3;725;October Count Day;5144,311943;277,2212402;5421,533183;3729626,159;200985,3992;3930611,558;1;1;1;1;0;244,4406791;4892,615339;32,78056115;251,6966043;5137,056018;284,4771654;1
AZ;2018-2019;4437;87537;Florence Unified School District;Skyline Ranch Elementary School;0402920;040292002559;734; PK-08;3;734;October Count Day;5225,452416;395,4130333;5620,86545;3835482,074;290233,1665;4125715,24;1;1;1;1;0;337,5820802;4776,640963;57,83095315;448,8114532;5114,223043;506,6424063;1
AZ;2018-2019;4437;90393;Florence Unified School District;Summit School;0402920;040292002987;41; KG-12;4;41;October Count Day;16066,3349;2827,840636;18894,17554;658719,7311;115941,4661;774661,1972;1;1;1;1;0;2819,944035;15997,31861;7,896601372;69,01629599;18817,26264;76,91289736;0
AZ;2018-2019;4437;79415;Florence Unified School District;Walker Butte K-8;0402920;040292002210;697; PK-08;3;697;October Count Day;5433,978066;529,6985144;5963,67658;3787482,712;369199,8645;4156682,576;1;1;1;1;0;420,0715513;5186,368849;109,626963;247,6092164;5606,440401;357,2361795;1
AZ;2018-2019;4405;5784;Flowing Wells Unified District;Centennial Elementary School-Flowing Wells Unified District;0403010;040301001489;471; KG-06;2;471;October Count Day;7024,726522;901,6441693;7926,370691;3308646,192;424674,4038;3733320,595;1;1;1;1;0;804,5698444;5748,561592;97,07432496;1276,16493;6553,131436;1373,239255;0
AZ;2018-2019;4405;79249;Flowing Wells Unified District;Emily Meschter Early Learning Center;0403010;040301002065;122; PK-PK;1;122;October Count Day;9406,472247;3810,448201;13216,92045;1147589,614;464874,6805;1612464,295;1;1;1;1;0;3697,847421;7881,431667;112,6007798;1525,040581;11579,27909;1637,64136;0
AZ;2018-2019;4405;91832;Flowing Wells Unified District;Flowing Wells Digital Campus;0403010;040301003331;76; 09-12;4;76;October Count Day;3526,123745;191,0536538;3717,177399;267985,4046;14520,07769;282505,4823;1;1;1;1;0;156,0357076;2597,919071;35,01794616;928,2046742;2753,954778;963,2226204;1
AZ;2018-2019;4405;5791;Flowing Wells Unified District;Flowing Wells High School;0403010;040301000231;1744; 09-12;4;1744;October Count Day;7321,350375;499,1496694;7820,500045;12768435,05;870517,0234;13638952,08;1;1;1;1;0;418,0882604;5641,463777;81,06140898;1679,886598;6059,552038;1760,948007;0
AZ;2018-2019;4405;5790;Flowing Wells Unified District;Flowing Wells Junior High School;0403010;040301000232;841; 07-08;3;841;October Count Day;7521,240979;637,508304;8158,749283;6325363,663;536144,4837;6861508,147;1;1;1;1;0;591,9385816;5967,288186;45,56972246;1553,952793;6559,226768;1599,522515;0
AZ;2018-2019;4405;5785;Flowing Wells Unified District;Homer Davis Elementary School;0403010;040301000233;456; KG-06;2;456;October Count Day;7227,142171;948,9691046;8176,111276;3295576,83;432729,9117;3728306,742;1;1;1;1;0;850,5458894;5754,839749;98,42321528;1472,302422;6605,385639;1570,725637;0
AZ;2018-2019;4405;5787;Flowing Wells Unified District;J Robert Hendricks Elementary School;0403010;040301001000;518; KG-06;2;518;October Count Day;7386,055199;900,8904957;8286,945695;3825976,593;466661,2768;4292637,87;1;1;1;1;0;833,916108;6021,695372;66,97438761;1364,359827;6855,61148;1431,334214;0
AZ;2018-2019;4405;5788;Flowing Wells Unified District;Laguna Elementary School-Flowing Wells Unified District;0403010;040301000236;371; KG-06;2;371;October Count Day;8365,655803;1003,74792;9369,403723;3103658,303;372390,4782;3476048,781;1;1;1;1;0;894,981686;6882,83271;108,7662337;1482,823093;7777,814396;1591,589327;0
AZ;2018-2019;4405;5789;Flowing Wells Unified District;Robert Richardson Elementary School;0403010;040301001033;343; KG-06;2;343;October Count Day;7713,146593;930,0526514;8643,199244;2645609,281;319008,0594;2964617,341;1;1;1;1;0;811,1376191;6267,418955;118,9150323;1445,727637;7078,556575;1564,642669;0
AZ;2018-2019;4405;6054;Flowing Wells Unified District;Sentinel Peak High School;0403010;040301001611;108; 09-12;4;108;October Count Day;6986,881059;558,9315152;7545,812574;754583,1544;60364,60365;814947,758;1;1;1;1;0;523,3177401;5515,661314;35,61377516;1471,219745;6038,979054;1506,83352;0
AZ;2018-2019;4405;5786;Flowing Wells Unified District;Walter Douglas Elementary School;0403010;040301000237;599; KG-06;2;599;October Count Day;6799,506476;940,0954977;7739,601974;4072904,379;563117,2031;4636021,582;1;1;1;1;0;824,9703807;5423,390785;115,1251169;1376,115691;6248,361166;1491,240808;0
AZ;2018-2019;4309;5474;Foothills Academy;Foothills Academy;0400036;040003600709;328; KG-08;3;328;October Count Day;10193,78172;130,2462968;10324,02802;3343560,405;42720,78536;3386281,19;1;1;1;1;0;130,2462968;6535,168134;0;3658,613587;6665,414431;3658,613587;0
AZ;2018-2019;4309;92407;Foothills Academy;Foothills Academy Connected;0400036;040003603421;13; 07-12;4;13;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4167;4747;Fort Huachuca Accommodation District;Colonel Johnston Elementary School;0403150;040315000244;319; PK-02;2;319;October Count Day;8416,757398;5322,834435;13739,59183;2684945,61;1697984,185;4382929,795;1;1;1;1;0;2699,10503;7323,732613;2623,729405;1093,024786;10022,83764;3716,754191;1
AZ;2018-2019;4167;4748;Fort Huachuca Accommodation District;Colonel Smith Middle School;0403150;040315000245;298; 06-08;3;298;October Count Day;6005,088945;7683,880466;13688,96941;1789516,506;2289796,379;4079312,885;1;1;1;1;0;5602,155394;4479,942293;2081,725073;1525,146653;10082,09769;3606,871726;1
AZ;2018-2019;4167;5982;Fort Huachuca Accommodation District;General Myer Elementary School;0403150;040315000247;284; 03-05;2;284;October Count Day;6475,757115;5904,272589;12380,0297;1839115,021;1676813,415;3515928,436;1;1;1;1;0;3679,362904;5393,655511;2224,909685;1082,101604;9073,018415;3307,011289;1
AZ;2018-2019;4221;4892;Fort Thomas Unified District;Fort Thomas Elementary School;0403200;040320000248;261; PK-06;2;261;October Count Day;7194,68774;9984,759451;17179,44719;1877813,5;2606022,217;4483835,717;1;1;1;1;0;7949,255371;5278,454321;2035,50408;1916,233418;13227,70969;3951,737498;1
AZ;2018-2019;4221;4893;Fort Thomas Unified District;Fort Thomas High School;0403200;040320000249;235; 07-12;4;235;October Count Day;7016,350276;9363,73611;16380,08639;1648842,315;2200477,986;3849320,301;1;1;1;1;0;6629,749955;5010,742205;2733,986155;2005,608071;11640,49216;4739,594226;1
AZ;2018-2019;4221;90064;Fort Thomas Unified District;Mt. Turnbull Academy;0403200;040320002946;28; PK-12;4;28;October Count Day;5432,473091;11480,57642;16913,04951;152109,2465;321456,1399;473565,3864;1;1;1;1;0;9395,272245;3935,152452;2085,304178;1497,320639;13330,4247;3582,624817;1
AZ;2018-2019;4221;92618;Fort Thomas Unified District;Mt. Turnbull Elementary School;0403200;040320003460;104; PK-06;2;104;October Count Day;3728,700514;10694,83753;14423,53804;387784,8535;1112263,103;1500047,956;1;1;1;1;0;8273,885801;2191,932569;2420,951724;1536,767945;10465,81837;3957,719668;1
AZ;2018-2019;4356;5539;Fountain Hills Charter School;Fountain Hills Charter School;0400113;040011301601;54; KG-08;3;54;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4247;5167;Fountain Hills Unified District;Fountain Hills High School;0403040;040304000038;464; 09-12;4;464;October Count Day;10365,30253;318,6721846;10683,97472;4809500,376;147863,8936;4957364,269;1;1;1;1;0;296,1188337;7078,607264;22,55335082;3286,69527;7374,726097;3309,248621;0
AZ;2018-2019;4247;5166;Fountain Hills Unified District;Fountain Hills Middle School;0403040;040304000639;564; 04-08;3;564;October Count Day;8807,400416;317,1108324;9124,511248;4967373,835;178850,5095;5146224,344;1;1;1;1;0;237,1940505;5807,965474;79,91678187;2999,434942;6045,159524;3079,351724;0
AZ;2018-2019;4247;90932;Fountain Hills Unified District;Fountain.Hills Online;0403040;040304003240;17; 09-12;4;17;October Count Day;4554,002099;193,7232267;4747,725325;77418,03568;3293,294854;80711,33053;1;1;1;1;0;174,9150086;1789,363645;18,80821809;2764,638454;1964,278653;2783,446672;1
AZ;2018-2019;4247;5165;Fountain Hills Unified District;McDowell Mountain Elementary School;0403040;040304001296;352; PK-03;2;352;October Count Day;12503,83252;866,8491066;13370,68163;4401349,047;305130,8855;4706479,932;1;1;1;1;0;839,813595;9210,434228;27,03551165;3293,398291;10050,24782;3320,433802;0
AZ;2018-2019;4273;5351;Fowler Elementary District;Fowler Elementary School;0403060;040306000240;519; PK-05;2;519;October Count Day;7732,265709;1835,346619;9567,612328;4013045,903;952544,895;4965590,798;1;1;1;1;0;1572,572761;6120,67097;262,7738574;1611,594739;7693,243731;1874,368596;0
AZ;2018-2019;4273;5353;Fowler Elementary District;Santa Maria Middle School;0403060;040306000679;699; 06-08;3;699;October Count Day;7455,526431;766,3680277;8221,894458;5211412,975;535691,2514;5747104,226;1;1;1;1;0;516,2626904;6013,953339;250,1053373;1441,573092;6530,216029;1691,678429;0
AZ;2018-2019;4273;80315;Fowler Elementary District;Sun Canyon School;0403060;040306002355;616; PK-05;2;616;October Count Day;7795,595918;1281,854528;9077,450447;4802087,086;789622,3895;5591709,475;1;1;1;1;0;1014,800313;6259,179039;267,0542152;1536,41688;7273,979352;1803,471095;0
AZ;2018-2019;4273;5352;Fowler Elementary District;Sunridge Elementary School;0403060;040306001159;537; PK-05;2;537;October Count Day;8156,626458;1908,169238;10064,7957;4380108,408;1024686,881;5404795,289;1;1;1;1;0;1621,659101;6511,247759;286,5101364;1645,378699;8132,906861;1931,888835;0
AZ;2018-2019;4273;87521;Fowler Elementary District;Tuscano Elementary School;0403060;040306002495;647; PK-05;2;647;October Count Day;7492,542728;1306,672866;8799,215594;4847675,145;845417,3445;5693092,49;1;1;1;1;0;1027,982686;5886,811923;278,6901801;1605,730805;6914,794609;1884,420985;0
AZ;2018-2019;4273;80915;Fowler Elementary District;Western Valley Elementary School;0403060;040306003084;607; PK-05;2;607;October Count Day;8158,897105;1938,823655;10097,72076;4952450,543;1176865,959;6129316,502;1;1;1;1;0;1695,040985;6472,004748;243,78267;1686,892357;8167,045733;1930,675027;0
AZ;2018-2019;4273;80916;Fowler Elementary District;Western Valley Middle School;0403060;040306003085;783; 06-08;3;783;October Count Day;7113,212048;804,3314495;7917,543497;5569645,033;629791,525;6199436,558;1;1;1;1;0;549,7726041;5569,392892;254,5588454;1543,819155;6119,165497;1798,378001;0
AZ;2018-2019;4495;6140;Franklin Phonetic Primary School, Inc.;Franklin Phonetic Primary School;0400092;040009201075;461; KG-08;3;461;October Count Day;9018,083791;804,6813828;9822,765174;4157336,628;370958,1175;4528294,745;1;1;1;1;0;705,4793994;5989,465992;99,20198346;3028,617799;6694,945391;3127,819783;0
AZ;2018-2019;92596;92597;Franklin Phonetic Primary School, Inc.;Franklin Phonetic Primary School-Sunnyslope;0400914;040091403452;80; KG-06;2;80;October Count Day;-16861,90516;-2666,737815;-19528,64298;-1348952,413;-213339,0252;-1562291,438;1;1;1;1;0;-2251,810515;-11891,00646;-414,9273003;-4970,898708;-14142,81697;-5385,826009;1
AZ;2018-2019;4195;4826;Fredonia-Moccasin Unified District;Fredonia Elementary School;0403080;040308000241;124; PK-06;2;124;October Count Day;10543,61327;1000,671739;11544,28501;1307408,045;124083,2956;1431491,341;1;1;1;1;0;889,9539072;8144,279105;110,7178317;2399,334165;9034,233012;2510,051997;0
