state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_OH;enrollmetric;pp_stloc_raw_OH;pp_fed_raw_OH;pp_total_raw_OH;pp_site_stloc_raw_OH;pp_site_fed_raw_OH;pp_site_raw_OH;pp_centshare_stloc_raw_OH;pp_centshare_fed_raw_OH;pp_centshare_raw_OH;schoolstloc_raw_OH;schoolfed_raw_OH;schooltot_raw_OH;countenroll;noaudit;nositecen;adfinvars;distflex;pp_weightedenroll_raw_OH;site_total_fed_raw_OH;site_total_stloc_raw_OH;pp_centshare_total_operational_OH;pp_site_fed_operational_OH;pp_site_stloc_operational_OH;pp_site_total_operational_OH;pp_total_operational_OH;schooltot_operational_OH;flag_NERDS
OH;2018-2019;045336;066282;Covington Exempted Village;Covington Junior High School;3904533;390453302180;127; 07-08;3;122,751489;Weighted Enrollment;NA;NA;9663,797757;8361,1;316,9;8678;NA;NA;985,7977571;NA;NA;1186245,564;0;0;0;0;0;131,9887259;41821,02;1103576,56;1059,980543;340,6966412;8990,331351;9331,027993;10316,82575;1266405,723;0
OH;2018-2019;045344;035154;Crestline Exempted Village;Crestline Elementary School;3910008;391000802184;261; KG-05;2;254,316794;Weighted Enrollment;NA;NA;10543,75776;8443,4;791,8;9235,2;NA;NA;1308,557764;NA;NA;2681454,671;0;0;0;0;0;351,4885416;278296,09;2967762,94;1808,543796;1094,289078;11669,55156;12763,84064;14072,3984;3578847,245;0
OH;2018-2019;045344;007617;Crestline Exempted Village;Crestline High School;3910008;391000802181;254; 06-12;4;220,745128;Weighted Enrollment;NA;NA;11014,87258;9224,6;495,5;9720,1;NA;NA;1294,772575;NA;NA;2431479,457;0;0;0;0;0;308,3406133;152786,48;2844312,82;1808,560731;692,1397604;12885,05366;13577,19342;14871,966;3282914,038;0
OH;2018-2019;046433;027003;Crestview Local;Crestview Elementary School;3904643;390464302553;485; KG-04;2;484,693269;Weighted Enrollment;NA;NA;7872,523307;6834,8;276,5;7111,3;NA;NA;761,223307;NA;NA;3815759,057;0;0;0;0;0;581,1177297;160689,46;3971840,45;912,6604149;331,5281442;8194,54427;8526,072414;9287,295721;4501489,723;0
OH;2018-2019;049429;033639;Crestview Local;Crestview Elementary School;3904942;390494203585;276; KG-03;2;273,695046;Weighted Enrollment;NA;NA;9298,966096;7936,9;444,9;8381,8;NA;NA;917,166096;NA;NA;2545080,953;0;0;0;0;0;333,3191788;148295,69;2645530,59;1116,969614;541,8281849;9665,979084;10207,80727;11124,97336;3044850,097;0
OH;2018-2019;050351;007690;Crestview Local;Crestview Elementary School;3905035;390503503920;376; KG-05;2;376,279633;Weighted Enrollment;NA;NA;11134,56105;9751,2;308,9;10060,1;NA;NA;1074,461049;NA;NA;4189708,545;0;0;0;0;0;452,1724827;139654,61;4409241,05;1291,171983;371,1458122;11717,99019;12089,13601;13163,59706;4953193,469;0
OH;2018-2019;046433;007658;Crestview Local;Crestview High School;3904643;390464302552;382; 09-12;4;365,451665;Weighted Enrollment;NA;NA;9698,875412;8778,3;125,1;8903,4;NA;NA;795,4754125;NA;NA;3544470,168;0;0;0;0;0;419,288874;52463,63;3680647,01;912,66239;143,558328;10071,50155;10215,05988;11010,53529;4023818,454;0
OH;2018-2019;049429;007674;Crestview Local;Crestview High School;3904942;390494203583;320; 09-12;4;315,240741;Weighted Enrollment;NA;NA;11084,17342;9591,4;464;10055,4;NA;NA;1028,773416;NA;NA;3494183,041;0;0;0;0;0;342,2591354;158804;3282731,77;1116,946683;503,7546844;10413,41217;10917,16686;11945,94027;3765847,064;0
OH;2018-2019;050351;007666;Crestview Local;Crestview High School;3905035;390503503919;242; 09-12;4;240,099136;Weighted Enrollment;NA;NA;15646,34678;14299,4;300,7;14600,1;NA;NA;1046,246776;NA;NA;3756674,342;0;0;0;0;0;296,3068056;89112,01;4237012,33;1291,175159;371,1467333;17646,92868;18018,07542;19064,32219;4577327,287;0
OH;2018-2019;046433;010983;Crestview Local;Crestview Middle School;3904643;390464302554;358; 05-08;3;353,847781;Weighted Enrollment;NA;NA;10201,73277;9243,7;142,5;9386,2;NA;NA;815,5327659;NA;NA;3609860,502;0;0;0;0;0;395,9950642;56415,49;3660473,76;912,6719661;159,4343473;10344,76958;10504,20392;11319,73669;4005463,71;0
OH;2018-2019;049429;037796;Crestview Local;Crestview Middle School;3904942;390494203586;444; 04-08;3;440,292354;Weighted Enrollment;NA;NA;11222,44035;9790,6;470;10260,6;NA;NA;961,8403457;NA;NA;4941154,677;0;0;0;0;0;511,2924013;240315,02;5005847,97;1116,943448;545,8078429;11369,37293;11915,18077;12877,02112;5669653,94;0
OH;2018-2019;050351;012555;Crestview Local;Crestview Middle School;3905035;390503505701;183; 06-08;3;182,917394;Weighted Enrollment;NA;NA;4733,657895;3373,8;303,6;3677,4;NA;NA;1056,257895;NA;NA;865868,3663;0;0;0;0;0;223,6015476;67889,91;754385,61;1291,188852;371,1506518;4124,187391;4495,338043;5551,595938;1015483,462;1
OH;2018-2019;049189;007724;Crestwood Local;Crestwood High School;3904918;390491803517;452; 09-12;4;451,431303;Weighted Enrollment;NA;NA;10389,63344;8853,5;377;9230,5;NA;NA;1159,133439;NA;NA;4690205,761;0;0;0;0;0;519,3033777;195756,18;4597646,92;1333,407555;433,6344837;10184,59927;10618,23376;11777,36719;5316672,219;0
OH;2018-2019;049189;000383;Crestwood Local;Crestwood Intermediate School;3904918;390491805301;378; 03-05;2;382,693641;Weighted Enrollment;NA;NA;9771,294794;8282,8;355,4;8638,2;NA;NA;1133,094794;NA;NA;3739412,382;0;0;0;0;0;450,3447928;160050,97;3730130,56;1333,399057;418,2221831;9747,040871;10165,26305;11298,35785;4323809,702;0
OH;2018-2019;049189;040485;Crestwood Local;Crestwood Middle School;3904918;390491803519;392; 06-08;3;394,258618;Weighted Enrollment;NA;NA;10578,74081;8992,8;442,4;9435,2;NA;NA;1143,540806;NA;NA;4170759,731;0;0;0;0;0;459,721898;203386,04;4134183,54;1333,416002;515,8696113;10485,96873;11001,83834;12145,37915;4788420,398;0
OH;2018-2019;049189;000382;Crestwood Local;Crestwood Primary School;3904918;390491805300;425; PK-02;2;417,544416;Weighted Enrollment;NA;NA;9186,732251;7691,6;352,6;8044,2;NA;NA;1142,532251;NA;NA;3835868,753;0;0;0;0;0;487,2970976;171806,19;3748115,15;1333,397427;411,468058;8976,56634;9388,034398;10530,56665;4396979,302;0
OH;2018-2019;045351;118331;Crooksville Exempted Village;Crooksville Elementary School;3904535;390453500313;464; PK-04;2;463,841894;Weighted Enrollment;NA;NA;8341,230186;5911,3;923,9;6835,2;NA;NA;1506,030186;NA;NA;3869012,008;0;0;0;0;0;657,2541236;607245,11;3885231,08;2134,012824;1309,164001;8376,196998;9685,360999;11191,39119;5191036,084;0
OH;2018-2019;045351;007823;Crooksville Exempted Village;Crooksville High School;3904535;390453502186;341; 09-12;4;298,512417;Weighted Enrollment;NA;NA;10574,5872;8514,4;561,3;9075,7;NA;NA;1498,8872;NA;NA;3156645,584;0;0;0;0;0;424,9998066;238538,75;3618633,31;2134,004262;799,09155;12122,2204;12921,31195;14420,19915;4304608,501;0
OH;2018-2019;045351;007450;Crooksville Exempted Village;Crooksville Middle School;3904535;390453504221;322; 05-08;3;322,104292;Weighted Enrollment;NA;NA;10112,71075;7880,2;711,2;8591,4;NA;NA;1521,310747;NA;NA;3257347,535;0;0;0;0;0;451,8263553;321337,26;3560498,4;2133,992955;997,6186843;11053,86823;12051,48691;13572,79766;4371856,381;0
OH;2018-2019;043836;003103;Cuyahoga Falls City;Bolich Middle School;3904383;390438300761;545; 06-08;3;542,817322;Weighted Enrollment;NA;NA;7651,516662;6184;212,4;6396,4;NA;NA;1255,116662;NA;NA;4153375,784;0;0;0;0;0;667,2619328;141743,33;4126347,84;1542,860804;261,1252888;7601,724692;7862,849981;9117,966643;4949390,235;0
OH;2018-2019;043836;007930;Cuyahoga Falls City;Cuyahoga Falls High School;3904383;390438300762;1518; 09-12;4;1398,239507;Weighted Enrollment;NA;NA;8944,712662;7554,7;214,1;7768,8;NA;NA;1175,912662;NA;NA;12506850,62;0;0;0;0;0;1834,557318;392752,54;13859521,21;1542,853831;280,8907473;9912,122452;10193,0132;11368,92586;15896481,29;0
OH;2018-2019;043836;010215;Cuyahoga Falls City;Elizabeth Price Elementary School;3904383;390438300763;338; KG-05;2;332,904067;Weighted Enrollment;NA;NA;10452,17148;8785,6;361,6;9147,2;NA;NA;1304,971483;NA;NA;3479570,396;0;0;0;0;0;393,583911;142307,19;3457863,83;1542,8342;427,4720681;10386,96782;10814,43988;12119,41137;4034601,334;0
OH;2018-2019;043836;013839;Cuyahoga Falls City;Gordon Dewitt Elementary School;3904383;390438300764;417; KG-05;2;415,1739;Weighted Enrollment;NA;NA;10012,02614;8222,9;487,8;8710,7;NA;NA;1301,326141;NA;NA;4156731,94;0;0;0;0;0;492,2259607;240106,91;4047523,79;1542,839061;578,3285269;9748,984197;10327,31272;11628,63886;4827907,349;0
OH;2018-2019;043836;020644;Cuyahoga Falls City;Lincoln Elementary School;3904383;390438300766;491; KG-05;2;494,273897;Weighted Enrollment;NA;NA;9378,512972;7689,7;467,7;8157,4;NA;NA;1221,112972;NA;NA;4635554,155;0;0;0;0;0;624,5008264;292074,96;4802234,36;1542,841054;590,9172258;9715,735322;10306,65255;11527,76552;5697873,587;0
OH;2018-2019;043836;030700;Cuyahoga Falls City;Preston Elementary School;3904383;390438300768;286; KG-05;2;279,461539;Weighted Enrollment;NA;NA;10313,19113;8470,2;616;9086,2;NA;NA;1226,991134;NA;NA;2882140,266;0;0;0;0;0;351,4009173;216468,55;2976452,54;1542,844899;774,591562;10650,66968;11425,26124;12652,25238;3535817,921;0
OH;2018-2019;043836;031476;Cuyahoga Falls City;Richardson Elementary School;3904383;390438300769;397; KG-05;2;396,564748;Weighted Enrollment;NA;NA;10012,5244;8348;390,7;8738,7;NA;NA;1273,824399;NA;NA;3970614,215;0;0;0;0;0;480,312546;187667,8;4009652,25;1542,834665;473,2336925;10110,96491;10584,1986;11858,023;4702473,902;0
OH;2018-2019;043836;042762;Cuyahoga Falls City;Roberts Middle School;3904383;390438300770;403; 06-08;3;397,069072;Weighted Enrollment;NA;NA;7264,903705;5842,7;212,2;6054,9;NA;NA;1210,003705;NA;NA;2884668,572;0;0;0;0;0;506,2966316;107445,96;2958150,98;1542,857007;270,5976556;7449,965733;7720,563389;8930,567093;3546051,988;0
OH;2018-2019;043836;034603;Cuyahoga Falls City;Silver Lake Elementary School;3904383;390438300773;231; KG-05;2;233,294457;Weighted Enrollment;NA;NA;10671,95639;9078,1;309,4;9387,5;NA;NA;1284,456386;NA;NA;2489708,27;0;0;0;0;0;280,2214104;86708,22;2543873,13;1542,82354;371,6685819;10904,13018;11275,79876;12560,25515;2930237,905;0
OH;2018-2019;046557;007948;Cuyahoga Heights Local;Cuyahoga Hts Elementary School;3904655;390465502587;344; PK-05;2;344,551289;Weighted Enrollment;NA;NA;16218,37002;13738,6;100,5;13839,1;NA;NA;2379,270022;NA;NA;5588060,296;0;0;0;0;0;374,4853346;37618,63;5144920,19;2585,977062;109,18151;14932,23318;15041,41469;17420,68471;6002319,373;0
OH;2018-2019;046557;007955;Cuyahoga Heights Local;Cuyahoga Hts High School;3904655;390465502588;250; 09-12;4;239,555062;Weighted Enrollment;NA;NA;15986,88825;13733;96,7;13829,7;NA;NA;2157,188253;NA;NA;3829740,007;0;0;0;0;0;287,1788816;27757,47;3943827,18;2586,039739;115,8709391;16463,13439;16579,00533;18736,19358;4488350,016;0
OH;2018-2019;046557;118414;Cuyahoga Heights Local;Cuyahoga Hts Middle School;3904655;390465500454;214; 06-08;3;214,789358;Weighted Enrollment;NA;NA;15240,25984;12793,7;106,4;12900,1;NA;NA;2340,159835;NA;NA;3273445,626;0;0;0;0;0;237,353031;25253,55;3036631,11;2585,994181;117,5735625;14137,71678;14255,29034;16595,45017;3564526,089;0
OH;2018-2019;050542;007997;Dalton Local;Dalton Elementary School;3905054;390505403979;355; KG-04;2;352,988685;Weighted Enrollment;NA;NA;8478,340053;6861,1;528,5;7389,6;NA;NA;1088,740053;NA;NA;2992758,106;0;0;0;0;0;404,3845257;213703,14;2774519,28;1247,262727;605,4107372;7860,079934;8465,490671;9554,230725;3372535,34;0
OH;2018-2019;050542;008003;Dalton Local;Dalton High School;3905054;390505403980;250; 09-12;4;226,913641;Weighted Enrollment;NA;NA;10345,17723;8826,5;464,5;9291;NA;NA;1054,177227;NA;NA;2347461,831;0;0;0;0;0;268,4704174;124691,63;2369646,2;1247,238371;549,5113888;10442,94292;10992,45431;12046,63153;2733545,023;0
OH;2018-2019;050542;066845;Dalton Local;Dalton Middle School;3905054;390505403981;263; 05-08;3;262,639082;Weighted Enrollment;NA;NA;9009,309178;7503,2;466,3;7969,5;NA;NA;1039,809178;NA;NA;2366196,692;0;0;0;0;0;315,0384674;146895,57;2363796,33;1247,262546;559,305831;9000,169784;9559,475615;10599,28479;2783786,428;0
OH;2018-2019;048934;008045;Danbury Local;Danbury Elementary School;3904893;390489303456;255; PK-04;2;256,136996;Weighted Enrollment;NA;NA;13023,13678;10020,9;661,3;10682,2;NA;NA;2340,936783;NA;NA;3335707,134;0;0;0;0;0;282,812242;187014,24;2834039,35;2584,732352;730,1336508;11064,54512;11794,67877;14135,61556;3620654,106;0
OH;2018-2019;048934;008052;Danbury Local;Danbury High School;3904893;390489303457;152; 09-12;4;145,910535;Weighted Enrollment;NA;NA;16570,9792;14037;502,8;14539,8;NA;NA;2031,179205;NA;NA;2417880,441;0;0;0;0;0;185,6723469;93364,3;2606280,56;2584,69212;639,8736047;17862,18219;18502,0558;20533,235;2996015,304;0
OH;2018-2019;048934;010244;Danbury Local;Danbury Middle School;3904893;390489305486;134; 05-08;3;133,041408;Weighted Enrollment;NA;NA;18578,51036;15799;543,5;16342,5;NA;NA;2236,010365;NA;NA;2471711,177;0;0;0;0;0;153,786729;83583,97;2429674,52;2584,674389;628,2553023;18262,54364;18890,79895;21126,80931;2810740,457;0
OH;2018-2019;047837;008078;Danville Local;Danville Elementary School;3904783;390478303007;310; PK-05;2;310,929432;Weighted Enrollment;NA;NA;10223,13962;8636,5;641,2;9277,7;NA;NA;945,439623;NA;NA;3178674,996;0;0;0;0;0;368,645106;236379,92;3183785,59;1120,935023;760,2365543;10239,57613;10999,81268;11945,25231;3714130,515;0
OH;2018-2019;047837;008086;Danville Local;Danville High School;3904783;390478303008;166; 09-12;4;153,985434;Weighted Enrollment;NA;NA;11698,0184;10236,1;514,7;10750,8;NA;NA;947,2183951;NA;NA;1801324,44;0;0;0;0;0;182,2309204;93797,25;1865328,59;1120,966286;609,1306662;12113,66908;12722,79974;13670,01814;2104983,676;0
OH;2018-2019;047837;145631;Danville Local;Danville Middle School;3904783;390478304627;145; 06-08;3;145,556458;Weighted Enrollment;NA;NA;10255,16759;8681,3;561,6;9242,9;NA;NA;1012,267592;NA;NA;1492705,871;0;0;0;0;0;161,1856403;90520,18;1399299,59;1120,960226;621,8905107;9613,44903;10235,33954;11247,60713;1637161,855;0
OH;2018-2019;047928;008284;Dawson-Bryant Local;Dawson-Bryant Elementary School;3904792;390479203042;549; PK-05;2;546,029366;Weighted Enrollment;NA;NA;9044,69882;7309,3;726,6;8035,9;NA;NA;1008,79882;NA;NA;4938671,162;0;0;0;0;0;774,5291375;562749,48;5661233,54;1430,956151;1030,621272;10368,00197;11398,62324;12407,42206;6774816,8;0
OH;2018-2019;047928;008219;Dawson-Bryant Local;Dawson-Bryant High School;3904792;390479203040;280; 09-12;4;268,066319;Weighted Enrollment;NA;NA;9744,877468;8453,8;318,5;8772,3;NA;NA;972,5774683;NA;NA;2612273,432;0;0;0;0;0;394,4117178;125638,39;3334295;1430,974064;468,6839826;12438,32128;12907,00526;13879,58273;3720648,652;0
OH;2018-2019;047928;008227;Dawson-Bryant Local;Dawson-Bryant Middle School;3904792;390479203041;271; 06-08;3;264,537575;Weighted Enrollment;NA;NA;7861,451173;6530,6;342,7;6873,3;NA;NA;988,1511725;NA;NA;2079649,229;0;0;0;0;0;383,0838039;131294,43;2501770,82;1430,967642;496,316752;9457,147326;9953,464078;10941,61525;2894468,365;0
OH;2018-2019;008283;008283;Dayton Business Technology High School;Dayton Business Technology High School;3900642;390064205309;117; 09-12;4;NA;Weighted Enrollment;NA;NA;NA;8522,1;1107,8;9629,9;NA;NA;NA;NA;NA;NA;0;0;0;0;0;156,1268418;172962,83;1330534,52;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;043844;002196;Dayton City;Belle Haven Elementary School;3904384;390438400776;461; PK-09;3;461,943528;Weighted Enrollment;NA;NA;10159,10341;7743,5;979,2;8722,7;NA;NA;1436,403408;NA;NA;4692932,07;0;0;0;0;0;671,5810786;657600,12;5200377,52;2088,266837;1423,550889;11257,60446;12681,15535;14117,55875;6521514,898;0
OH;2018-2019;043844;002303;Dayton City;Belmont High School;3904384;390438400778;893; 08-12;4;861,219604;Weighted Enrollment;NA;NA;9381,330383;7217,3;829;8046,3;NA;NA;1335,030383;NA;NA;8079385,637;0;0;0;0;0;1347,138644;1116766,86;9722715,93;2088,283884;1296,72717;11289,47354;12586,20071;13921,23109;11989237,13;0
OH;2018-2019;043844;000884;Dayton City;Charity Adams Earley Girls Academy;3904384;390438405101;340; PK-06;2;356,709259;Weighted Enrollment;NA;NA;12612,88211;9745,4;1208,4;10953,8;NA;NA;1659,082114;NA;NA;4499131,833;0;0;0;0;0;448,990212;542580,7;4375604,3;2088,287902;1521,072656;12266,58459;13787,65725;15446,73936;5509994,951;0
OH;2018-2019;043844;006643;Dayton City;Cleveland Elementary School;3904384;390438405350;431; PK-07;3;440,447388;Weighted Enrollment;NA;NA;11245,33112;8776,8;1006,4;9783,2;NA;NA;1462,131116;NA;NA;4952976,717;0;0;0;0;0;629,0709293;633073,87;5521216,63;2088,295231;1437,342773;12535,47366;13972,81643;15434,94755;6798282,331;0
OH;2018-2019;043844;066795;Dayton City;David H. Ponitz Career Technology  Center;3904384;390438400823;774; 09-12;4;765,166098;Weighted Enrollment;NA;NA;11132,68501;8709,1;891,7;9600,8;NA;NA;1531,885007;NA;NA;8518353,147;0;0;0;0;0;1043,088452;930166,9;9084394,3;2088,293724;1215,640503;11872,44746;13088,08797;14619,97297;11186707,67;0
OH;2018-2019;043844;008299;Dayton City;Dayton Boys Preparatory Academy;3904384;390438405323;NA; NA;NA;158,109116;Weighted Enrollment;NA;NA;13782,81221;11314,1;1036,1;12350,2;NA;NA;1432,612213;NA;NA;2179188,255;0;0;0;0;0;230,4729549;238790,08;2607601,85;2088,294327;1510,286605;16492,41939;18002,70599;19435,31821;3072900,981;0
OH;2018-2019;043844;021394;Dayton City;Dayton Digital Academy;3904384;390438404294;156; PK-12;4;265,962523;Weighted Enrollment;NA;NA;8580,620453;6189,7;858,4;7048,1;NA;NA;1532,520453;NA;NA;2282123,464;0;0;0;0;0;362,4094276;311110,1;2243217,92;2088,263616;1169,75165;8434,338397;9604,090047;11136,6105;2961921,026;1
OH;2018-2019;043844;008821;Dayton City;Dunbar Early College High School;3904384;390438400785;605; 09-12;4;590,272696;Weighted Enrollment;NA;NA;9058,906089;6830,5;813;7643,5;NA;NA;1415,406089;NA;NA;5347224,92;0;0;0;0;0;870,8814238;707996,76;5948514,53;2088,27357;1199,440131;10077,5702;11277,01033;12692,41642;7491986,858;0
OH;2018-2019;043844;009647;Dayton City;Eastmont Elementary School;3904384;390438400786;454; PK-06;2;445,776976;Weighted Enrollment;NA;NA;10001,5404;7861,6;898,9;8760,5;NA;NA;1241,040404;NA;NA;4458456,437;0;0;0;0;0;750,1084872;674260,37;5897074,9;2088,29749;1512,550908;13228,75612;14741,30703;15982,34743;7124562,508;0
OH;2018-2019;043844;010033;Dayton City;Edison Elementary School;3904384;390438400787;429; PK-08;3;435,334737;Weighted Enrollment;NA;NA;11219,95488;8739;1041,3;9780,3;NA;NA;1439,65488;NA;NA;4884436,107;0;0;0;0;0;631,4654939;657548,85;5518387,32;2088,260602;1510,444249;12676,1934;14186,63765;15626,29253;6802667,949;0
OH;2018-2019;043844;038257;Dayton City;Edwin Joel Brown Middle School;3904384;390438400826;349; 07-09;3;350,024445;Weighted Enrollment;NA;NA;8871,935292;6567,4;967,9;7535,3;NA;NA;1336,635292;NA;NA;3105394,227;0;0;0;0;0;546,8512648;529312,01;3591371,28;2088,25615;1512,214411;10260,34419;11772,5586;13109,19389;4588538,316;0
OH;2018-2019;043844;011262;Dayton City;Fairview Elementary School;3904384;390438400789;448; PK-06;2;432,131105;Weighted Enrollment;NA;NA;11932,30829;9373;1034,3;10407,3;NA;NA;1525,008289;NA;NA;5156321,566;0;0;0;0;0;591,7410196;612031,82;5546405,31;2088,278186;1416,310497;12835,00596;14251,31646;15776,32475;6817440,647;0
OH;2018-2019;043844;016840;Dayton City;Horace Elementary School;3904384;390438404297;408; PK-07;3;418,80465;Weighted Enrollment;NA;NA;11095,65136;8624,4;1063,4;9687,8;NA;NA;1407,851363;NA;NA;4646910,386;0;0;0;0;0;621,2111542;660568,07;5357577,68;2088,259932;1577,270143;12792,54583;14369,81598;15777,66734;6607760,447;0
OH;2018-2019;043844;018671;Dayton City;Kemp Elementary School;3904384;390438404300;449; KG-08;3;459,889376;Weighted Enrollment;NA;NA;11664,92479;9201,2;970,9;10172,1;NA;NA;1492,824786;NA;NA;5364574,981;0;0;0;0;0;643,3310321;624633,32;5919437,13;2088,285923;1358,225157;12871,437;14229,66216;15722,48694;7230604,709;0
OH;2018-2019;043844;040121;Dayton City;Kiser Elementary School;3904384;390438400828;545; PK-06;2;560,842846;Weighted Enrollment;NA;NA;10851,74528;8409;1026,4;9435,4;NA;NA;1416,345277;NA;NA;6086123,705;0;0;0;0;0;826,9118407;848770,44;6953511,62;2088,272478;1513,383733;12398,32454;13911,70827;15328,05355;8596629,176;0
OH;2018-2019;043844;004952;Dayton City;Louise Troy Elementary School;3904384;390438400780;441; PK-06;2;440,88209;Weighted Enrollment;NA;NA;11149,02771;8675,8;1055,9;9731,7;NA;NA;1417,32771;NA;NA;4915406,638;0;0;0;0;0;649,5902138;685926,45;5635696,38;2088,273103;1555,80475;12782,7746;14338,57935;15755,90706;6946497,233;0
OH;2018-2019;043844;023986;Dayton City;Meadowdale High School;3904384;390438400813;439; 09-12;4;442,424737;Weighted Enrollment;NA;NA;9566,219816;7502,2;793,7;8295,9;NA;NA;1270,319816;NA;NA;4232332,286;0;0;0;0;0;727,2957396;577236,86;5456343,24;2088,260698;1304,711992;12332,81682;13637,52882;14907,84863;6595601,01;0
OH;2018-2019;043844;012112;Dayton City;River's Edge Montessori Elementary School;3904384;390438400791;517; PK-06;2;518,073262;Weighted Enrollment;NA;NA;12250,00216;9617,7;1087,5;10705,2;NA;NA;1544,802159;NA;NA;6346398,578;0;0;0;0;0;700,3337116;761580,54;6735593,89;2088,270346;1470,024794;13001,23821;14471,263;16016,06516;8297495,124;0
OH;2018-2019;043844;133603;Dayton City;Roosevelt Elementary School;3904384;390438402915;390; PK-07;3;395,653774;Weighted Enrollment;NA;NA;11812,61031;9259;1053,4;10312,4;NA;NA;1500,210311;NA;NA;4673703,85;0;0;0;0;0;550,7423554;580138,05;5099315,62;2088,263563;1466,277054;12888,32802;14354,60507;15854,81538;6273017,541;0
OH;2018-2019;043844;010811;Dayton City;Ruskin Elementary School;3904384;390438405480;545; PK-08;3;547,083281;Weighted Enrollment;NA;NA;11104,00193;8660;983,7;9643,7;NA;NA;1460,30193;NA;NA;6074813,808;0;0;0;0;0;782,3436215;769603,94;6775110,27;2088,270542;1406,74001;12384,05651;13790,79652;15251,09845;8343620,981;0
